P;N;B;R;Q;K;p;n;b;r;q;k;score;draw;fen
68719539968;262208;36;129;8;16;67272519433846784;4611690416473899008;2594073385365405696;9295429630892703744;576460752303423488;1152921504606846976;-58;0;r1bqkbnr/pppp1ppp/2n5/4P3/8/2N5/PPP1PPPP/R1BQKBNR b KQkq - 0 3
63232;262208;36;129;8;16;67272519433846784;4611686087146864640;2594073385365405696;9295429630892703744;576460752303423488;1152921504606846976;64;0;r1bqkbnr/pppp1ppp/8/4n3/8/2N5/PPP1PPPP/R1BQKBNR w KQkq - 0 4
268494592;262208;36;129;8;16;67272519433846784;4611686087146864640;2594073385365405696;9295429630892703744;576460752303423488;1152921504606846976;-53;0;r1bqkbnr/pppp1ppp/8/4n3/4P3/2N5/PPP2PPP/R1BQKBNR b KQkq - 0 4
268494592;262208;36;129;8;16;67272519433846784;4611686087146864640;288230393331580928;9295429630892703744;576460752303423488;1152921504606846976;58;0;r1bqk1nr/pppp1ppp/8/2b1n3/4P3/2N5/PPP2PPP/R1BQKBNR w KQkq - 1 5
805357312;262208;36;129;8;16;67272519433846784;4611686087146864640;288230393331580928;9295429630892703744;576460752303423488;1152921504606846976;-46;1;r1bqk1nr/pppp1ppp/8/2b1n3/4PP2/2N5/PPP3PP/R1BQKBNR b KQkq - 0 5
805357312;262208;36;129;8;16;67272519433846784;4611756387171565568;288230393331580928;9295429630892703744;576460752303423488;1152921504606846976;114;0;r1bqk1nr/pppp1ppp/6n1/2b5/4PP2/2N5/PPP3PP/R1BQKBNR w KQkq - 1 6
137707439872;262208;36;129;8;16;67272519433846784;4611756387171565568;288230393331580928;9295429630892703744;576460752303423488;1152921504606846976;-112;0;r1bqk1nr/pppp1ppp/6n1/2b2P2/4P3/2N5/PPP3PP/R1BQKBNR b KQkq - 0 6
137707439872;262208;36;129;8;16;67272519433846784;4611686087146864640;288230393331580928;9295429630892703744;576460752303423488;1152921504606846976;112;0;r1bqk1nr/pppp1ppp/8/2b1nP2/4P3/2N5/PPP3PP/R1BQKBNR w KQkq - 1 7
137707439872;2359296;36;129;8;16;67272519433846784;4611686087146864640;288230393331580928;9295429630892703744;576460752303423488;1152921504606846976;-101;0;r1bqk1nr/pppp1ppp/8/2b1nP2/4P3/2N2N2/PPP3PP/R1BQKB1R b KQkq - 2 7
137707439872;262144;36;129;8;16;67272519433846784;4611686018429485056;288230393331580928;9295429630892703744;576460752303423488;1152921504606846976;231;0;r1bqk1nr/pppp1ppp/8/2b2P2/4P3/2N2n2/PPP3PP/R1BQKB1R w KQkq - 0 8
137707439872;262144;36;129;2097152;16;67272519433846784;4611686018427387904;288230393331580928;9295429630892703744;576460752303423488;1152921504606846976;-216;0;r1bqk1nr/pppp1ppp/8/2b2P2/4P3/2N2Q2/PPP3PP/R1B1KB1R b KQkq - 0 8
137707439872;262144;36;129;2097152;16;65029515713183744;4611686018427387904;288230393331580928;9295429630892703744;576460752303423488;1152921504606846976;232;0;r1bqk1nr/ppp2ppp/3p4/2b2P2/4P3/2N2Q2/PPP3PP/R1B1KB1R w KQkq - 0 9
137707439872;262144;67108868;129;2097152;16;65029515713183744;4611686018427387904;288230393331580928;9295429630892703744;576460752303423488;1152921504606846976;-209;0;r1bqk1nr/ppp2ppp/3p4/2b2P2/2B1P3/2N2Q2/PPP3PP/R1B1K2R b KQkq - 1 9
137707439872;262144;67108868;129;2097152;16;63908013852852224;4611686018427387904;288230393331580928;9295429630892703744;576460752303423488;1152921504606846976;270;0;r1bqk1nr/pp3ppp/2pp4/2b2P2/2B1P3/2N2Q2/PPP3PP/R1B1K2R w KQkq - 0 10
137707439872;262144;67110912;129;2097152;16;63908013852852224;4611686018427387904;288230393331580928;9295429630892703744;576460752303423488;1152921504606846976;-194;0;r1bqk1nr/pp3ppp/2pp4/2b2P2/2B1P3/2N2Q2/PPPB2PP/R3K2R b KQkq - 1 10
137707439872;262144;67110912;129;2097152;16;63345072489365504;4611686018427387904;288230393331580928;9295429630892703744;576460752303423488;1152921504606846976;230;0;r1bqk1nr/p4ppp/2pp4/1pb2P2/2B1P3/2N2Q2/PPPB2PP/R3K2R w KQkq - 0 11
137707439872;262144;526336;129;2097152;16;63345072489365504;4611686018427387904;288230393331580928;9295429630892703744;576460752303423488;1152921504606846976;-158;0;r1bqk1nr/p4ppp/2pp4/1pb2P2/4P3/2NB1Q2/PPPB2PP/R3K2R b KQkq - 1 11
137707439872;262144;526336;129;2097152;16;63345072489365504;35184372088832;288230393331580928;9295429630892703744;576460752303423488;1152921504606846976;220;0;r1bqk2r/p4ppp/2pp1n2/1pb2P2/4P3/2NB1Q2/PPPB2PP/R3K2R w KQkq - 2 12
137707439872;262144;526336;136;2097152;4;63345072489365504;35184372088832;288230393331580928;9295429630892703744;576460752303423488;1152921504606846976;-136;0;r1bqk2r/p4ppp/2pp1n2/1pb2P2/4P3/2NB1Q2/PPPB2PP/2KR3R b kq - 3 12
137707439872;262144;526336;136;2097152;4;63345072489365504;2251799813685248;288230393331580928;9295429630892703744;576460752303423488;1152921504606846976;158;0;r1bqk2r/p2n1ppp/2pp4/1pb2P2/4P3/2NB1Q2/PPPB2PP/2KR3R w kq - 4 13
137707439872;262144;537395200;136;2097152;4;63345072489365504;2251799813685248;288230393331580928;9295429630892703744;576460752303423488;1152921504606846976;-153;0;r1bqk2r/p2n1ppp/2pp4/1pb2P2/4PB2/2NB1Q2/PPP3PP/2KR3R b kq - 5 13
137707439872;262144;537395200;136;2097152;4;63345072489365504;2251799813685248;288230393331580928;9295429630892703744;4294967296;1152921504606846976;240;0;r1b1k2r/p2n1ppp/2pp4/qpb2P2/4PB2/2NB1Q2/PPP3PP/2KR3R w kq - 6 14
137707439872;262144;537395200;136;2097152;2;63345072489365504;2251799813685248;288230393331580928;9295429630892703744;4294967296;1152921504606846976;-182;0;r1b1k2r/p2n1ppp/2pp4/qpb2P2/4PB2/2NB1Q2/PPP3PP/1K1R3R b kq - 7 14
137707439872;262144;537395200;136;2097152;2;63345072489365504;2251799813685248;288230393331580928;2377900603251621888;4294967296;4611686018427387904;212;0;r1b2rk1/p2n1ppp/2pp4/qpb2P2/4PB2/2NB1Q2/PPP3PP/1K1R3R w - - 8 15
138781165312;262144;537395200;136;2097152;2;63345072489365504;2251799813685248;288230393331580928;2377900603251621888;4294967296;4611686018427387904;-126;0;r1b2rk1/p2n1ppp/2pp4/qpb2P2/4PBP1/2NB1Q2/PPP4P/1K1R3R b - - 0 15
138781165312;262144;537395200;136;2097152;2;63345072489365504;68719476736;288230393331580928;2377900603251621888;4294967296;4611686018427387904;144;0;r1b2rk1/p4ppp/2pp4/qpb1nP2/4PBP1/2NB1Q2/PPP4P/1K1R3R w - - 1 16
138781165312;262144;537395200;136;4194304;2;63345072489365504;68719476736;288230393331580928;2377900603251621888;4294967296;4611686018427387904;-141;0;r1b2rk1/p4ppp/2pp4/qpb1nP2/4PBP1/2NB2Q1/PPP4P/1K1R3R b - - 2 16
138781165312;262144;537395200;136;4194304;2;63345072489365504;68719476736;288230393331580928;1224979098644774912;4294967296;4611686018427387904;159;0;r1b1r1k1/p4ppp/2pp4/qpb1nP2/4PBP1/2NB2Q1/PPP4P/1K1R3R w - - 3 17
412585330432;262144;537395200;136;4194304;2;63345072489365504;68719476736;288230393331580928;1224979098644774912;4294967296;4611686018427387904;-21;1;r1b1r1k1/p4ppp/2pp4/qpb1nPP1/4PB2/2NB2Q1/PPP4P/1K1R3R b - - 0 17
412585330432;262144;537395200;136;4194304;2;63345063932985344;68719476736;288230393331580928;1224979098644774912;4294967296;4611686018427387904;164;0;r1b1r1k1/p4ppp/2pp4/q1b1nPP1/1p2PB2/2NB2Q1/PPP4P/1K1R3R w - - 0 18
412585330432;4096;537395200;136;4194304;2;63345063932985344;68719476736;288230393331580928;1224979098644774912;4294967296;4611686018427387904;-14;1;r1b1r1k1/p4ppp/2pp4/q1b1nPP1/1p2PB2/3B2Q1/PPP1N2P/1K1R3R b - - 1 18
412585330432;4096;537395200;136;4194304;2;63345063932985344;68719476736;1116691496960;1224979098644774912;4294967296;4611686018427387904;200;0;r3r1k1/p4ppp/b1pp4/q1b1nPP1/1p2PB2/3B2Q1/PPP1N2P/1K1R3R w - - 2 19
412585330432;4;537395200;136;4194304;2;63345063932985344;68719476736;1116691496960;1224979098644774912;4294967296;4611686018427387904;-175;0;r3r1k1/p4ppp/b1pp4/q1b1nPP1/1p2PB2/3B2Q1/PPP4P/1KNR3R b - - 3 19
412585330432;4;536870912;136;4194304;2;63345063932985344;68719476736;17180393472;1224979098644774912;4294967296;4611686018427387904;203;0;r3r1k1/p4ppp/2pp4/q1b1nPP1/1p2PB2/3b2Q1/PPP4P/1KNR3R w - - 0 20
412585853696;4;536870912;136;4194304;2;63345063932985344;68719476736;17179869184;1224979098644774912;4294967296;4611686018427387904;-193;0;r3r1k1/p4ppp/2pp4/q1b1nPP1/1p2PB2/3P2Q1/PP5P/1KNR3R b - - 0 20
412585853696;4;536870912;136;4194304;2;63345063932985344;68719476736;134217728;1224979098644774912;4294967296;4611686018427387904;411;0;r3r1k1/p4ppp/2pp4/q3nPP1/1p1bPB2/3P2Q1/PP5P/1KNR3R w - - 1 21
412585853696;131072;536870912;136;4194304;2;63345063932985344;68719476736;134217728;1224979098644774912;4294967296;4611686018427387904;-393;0;r3r1k1/p4ppp/2pp4/q3nPP1/1p1bPB2/1N1P2Q1/PP5P/1K1R3R b - - 2 21
412585853696;131072;536870912;136;4194304;2;63345063932985344;68719476736;134217728;1224979098644774912;2199023255552;4611686018427387904;421;0;r3r1k1/p4ppp/1qpp4/4nPP1/1p1bPB2/1N1P2Q1/PP5P/1K1R3R w - - 3 22
412585853696;134217728;536870912;136;4194304;2;63345063932985344;68719476736;0;1224979098644774912;2199023255552;4611686018427387904;-408;0;r3r1k1/p4ppp/1qpp4/4nPP1/1p1NPB2/3P2Q1/PP5P/1K1R3R b - - 0 22
412585853696;0;536870912;136;4194304;2;63345063932985344;68719476736;0;1224979098644774912;134217728;4611686018427387904;426;0;r3r1k1/p4ppp/2pp4/4nPP1/1p1qPB2/3P2Q1/PP5P/1K1R3R w - - 0 23
402712320;2112;36;129;8;16;68402851746938880;4755801206503243776;2594073385365405696;9295429630892703744;576460752303423488;1152921504606846976;-33;1;rnbqkbnr/pp2pppp/2p5/3p4/3PP3/8/PPPN1PPP/R1BQKBNR b KQkq - 1 3
134276864;2112;36;129;8;16;68402817655635968;4755801206503243776;2594073385365405696;9295429630892703744;576460752303423488;1152921504606846976;39;1;rnbqkbnr/pp2pppp/2p5/8/3Pp3/8/PPPN1PPP/R1BQKBNR w KQkq - 0 4
134276864;268435520;36;129;8;16;68402817387200512;4755801206503243776;2305843146652647424;9295429630892703744;576460752303423488;1152921504606846976;36;1;rn1qkbnr/pp2pppp/2p5/5b2/3PN3/8/PPP2PPP/R1BQKBNR w KQkq - 1 5
134276864;4194368;36;129;8;16;68402817387200512;4755801206503243776;2305843146652647424;9295429630892703744;576460752303423488;1152921504606846976;-35;1;rn1qkbnr/pp2pppp/2p5/5b2/3P4/6N1/PPP2PPP/R1BQKBNR b KQkq - 2 5
134276864;4194368;36;129;8;16;68402817387200512;4755801206503243776;2305913377957871616;9295429630892703744;576460752303423488;1152921504606846976;38;1;rn1qkbnr/pp2pppp/2p3b1/8/3P4/6N1/PPP2PPP/R1BQKBNR w KQkq - 3 6
134276864;6291456;36;129;8;16;68402817387200512;4755801206503243776;2305913377957871616;9295429630892703744;576460752303423488;1152921504606846976;-28;1;rn1qkbnr/pp2pppp/2p3b1/8/3P4/5NN1/PPP2PPP/R1BQKB1R b KQkq - 4 6
134276864;6291456;36;129;8;16;68402817387200512;4613937818241073152;2305913377957871616;9295429630892703744;576460752303423488;1152921504606846976;34;1;r2qkbnr/pp1npppp/2p3b1/8/3P4/5NN1/PPP2PPP/R1BQKB1R w KQkq - 5 7
2281727744;6291456;36;129;8;16;68402817387200512;4613937818241073152;2305913377957871616;9295429630892703744;576460752303423488;1152921504606846976;-36;1;r2qkbnr/pp1npppp/2p3b1/8/3P3P/5NN1/PPP2PP1/R1BQKB1R b KQkq - 0 7
2281727744;6291456;36;129;8;16;32514757856591872;4613937818241073152;2305913377957871616;9295429630892703744;576460752303423488;1152921504606846976;39;1;r2qkbnr/pp1nppp1/2p3bp/8/3P3P/5NN1/PPP2PP1/R1BQKB1R w KQkq - 0 8
549890057984;6291456;36;129;8;16;32514757856591872;4613937818241073152;2305913377957871616;9295429630892703744;576460752303423488;1152921504606846976;-30;1;r2qkbnr/pp1nppp1/2p3bp/7P/3P4/5NN1/PPP2PP1/R1BQKB1R b KQkq - 0 8
549890057984;6291456;36;129;8;16;32514757856591872;4613937818241073152;2341871806232657920;9295429630892703744;576460752303423488;1152921504606846976;30;1;r2qkbnr/pp1npppb/2p4p/7P/3P4/5NN1/PPP2PP1/R1BQKB1R w KQkq - 1 9
549890057984;6291456;524292;129;8;16;32514757856591872;4613937818241073152;2341871806232657920;9295429630892703744;576460752303423488;1152921504606846976;-31;1;r2qkbnr/pp1npppb/2p4p/7P/3P4/3B1NN1/PPP2PP1/R1BQK2R b KQkq - 2 9
549890057984;6291456;4;129;8;16;32514757856591872;4613937818241073152;2305843009214218240;9295429630892703744;576460752303423488;1152921504606846976;37;1;r2qkbnr/pp1nppp1/2p4p/7P/3P4/3b1NN1/PPP2PP1/R1BQK2R w KQkq - 0 10
549890057984;6291456;4;129;524288;16;32514757856591872;4613937818241073152;2305843009213693952;9295429630892703744;576460752303423488;1152921504606846976;-31;1;r2qkbnr/pp1nppp1/2p4p/7P/3P4/3Q1NN1/PPP2PP1/R1B1K2R b KQkq - 0 10
549890057984;6291456;4;129;524288;16;32514757856591872;2286984185774080;2305843009213693952;9295429630892703744;576460752303423488;1152921504606846976;50;1;r2qkb1r/pp1nppp1/2p2n1p/7P/3P4/3Q1NN1/PPP2PP1/R1B1K2R w KQkq - 1 11
549890057984;270532608;4;129;524288;16;32514757856591872;2286984185774080;2305843009213693952;9295429630892703744;576460752303423488;1152921504606846976;-30;1;r2qkb1r/pp1nppp1/2p2n1p/7P/3PN3/3Q1N2/PPP2PP1/R1B1K2R b KQkq - 2 11
549890057984;270532608;4;129;524288;16;28028750415265792;2286984185774080;2305843009213693952;9295429630892703744;576460752303423488;1152921504606846976;35;1;r2qkb1r/pp1n1pp1/2p1pn1p/7P/3PN3/3Q1N2/PPP2PP1/R1B1K2R w KQkq - 0 12
549890057984;270532608;536870912;129;524288;16;28028750415265792;2286984185774080;2305843009213693952;9295429630892703744;576460752303423488;1152921504606846976;-4;1;r2qkb1r/pp1n1pp1/2p1pn1p/7P/3PNB2/3Q1N2/PPP2PP1/R3K2R b KQkq - 1 12
549890057984;2097152;536870912;129;524288;16;28028750415265792;2251800082120704;2305843009213693952;9295429630892703744;576460752303423488;1152921504606846976;4;1;r2qkb1r/pp1n1pp1/2p1p2p/7P/3PnB2/3Q1N2/PPP2PP1/R3K2R w KQkq - 0 13
549890057984;2097152;536870912;129;268435456;16;28028750415265792;2251799813685248;2305843009213693952;9295429630892703744;576460752303423488;1152921504606846976;-2;1;r2qkb1r/pp1n1pp1/2p1p2p/7P/3PQB2/5N2/PPP2PP1/R3K2R b KQkq - 0 13
549890057984;2097152;536870912;129;268435456;16;28028750415265792;35184372088832;2305843009213693952;9295429630892703744;576460752303423488;1152921504606846976;18;1;r2qkb1r/pp3pp1/2p1pn1p/7P/3PQB2/5N2/PPP2PP1/R3K2R w KQkq - 1 14
549890057984;2097152;536870912;129;4096;16;28028750415265792;35184372088832;2305843009213693952;9295429630892703744;576460752303423488;1152921504606846976;8;1;r2qkb1r/pp3pp1/2p1pn1p/7P/3P1B2/5N2/PPP1QPP1/R3K2R b KQkq - 2 14
549890057984;2097152;536870912;129;4096;16;28028750415265792;35184372088832;8796093022208;9295429630892703744;576460752303423488;1152921504606846976;28;1;r2qk2r/pp3pp1/2pbpn1p/7P/3P1B2/5N2/PPP1QPP1/R3K2R w KQkq - 3 15
549890057984;2097152;8796093022208;129;4096;16;28028750415265792;35184372088832;0;9295429630892703744;576460752303423488;1152921504606846976;-18;1;r2qk2r/pp3pp1/2pBpn1p/7P/3P4/5N2/PPP1QPP1/R3K2R b KQkq - 0 15
549890057984;2097152;0;129;4096;16;28028750415265792;35184372088832;0;9295429630892703744;8796093022208;1152921504606846976;28;1;r3k2r/pp3pp1/2pqpn1p/7P/3P4/5N2/PPP1QPP1/R3K2R w KQkq - 0 16
549890057984;2097152;0;136;4096;4;28028750415265792;35184372088832;0;9295429630892703744;8796093022208;1152921504606846976;-16;1;r3k2r/pp3pp1/2pqpn1p/7P/3P4/5N2/PPP1QPP1/2KR3R b kq - 1 16
549890057984;2097152;0;136;4096;4;28028750415265792;35184372088832;0;9799832789158199296;8796093022208;288230376151711744;51;0;2kr3r/pp3pp1/2pqpn1p/7P/3P4/5N2/PPP1QPP1/2KR3R w - - 2 17
549890057984;2097152;0;136;4096;2;28028750415265792;35184372088832;0;9799832789158199296;8796093022208;288230376151711744;-44;1;2kr3r/pp3pp1/2pqpn1p/7P/3P4/5N2/PPP1QPP1/1K1R3R b - - 3 17
549890057984;2097152;0;136;4096;2;28028750415265792;35184372088832;0;9799832789158199296;1125899906842624;288230376151711744;59;0;2kr3r/ppq2pp1/2p1pn1p/7P/3P4/5N2/PPP1QPP1/1K1R3R w - - 4 18
549890057984;68719476736;0;136;4096;2;28028750415265792;35184372088832;0;9799832789158199296;1125899906842624;288230376151711744;-49;1;2kr3r/ppq2pp1/2p1pn1p/4N2P/3P4/8/PPP1QPP1/1K1R3R b - - 5 18
549890057984;68719476736;0;136;4096;2;28024369548623872;35184372088832;0;9799832789158199296;1125899906842624;288230376151711744;152;0;2kr3r/ppq2pp1/4pn1p/2p1N2P/3P4/8/PPP1QPP1/1K1R3R w - - 0 19
566935709440;68719476736;0;136;4096;2;28024352368754688;35184372088832;0;9799832789158199296;1125899906842624;288230376151711744;-147;0;2kr3r/ppq2pp1/4pn1p/2P1N2P/8/8/PPP1QPP1/1K1R3R b - - 0 19
566935709440;68719476736;0;136;4096;2;28024352368754688;34359738368;0;9799832789158199296;1125899906842624;288230376151711744;242;0;2kr3r/ppq2pp1/4p2p/2PnN2P/8/8/PPP1QPP1/1K1R3R w - - 1 20
566939887360;68719476736;0;136;4096;2;28024352368754688;34359738368;0;9799832789158199296;1125899906842624;288230376151711744;-176;0;2kr3r/ppq2pp1/4p2p/2PnN2P/8/6P1/PPP1QP2/1K1R3R b - - 0 20
566939887360;68719476736;0;136;4096;2;19052337486102528;34359738368;0;9799832789158199296;1125899906842624;288230376151711744;186;0;2kr3r/ppq3p1/4pp1p/2PnN2P/8/6P1/PPP1QP2/1K1R3R w - - 0 21
566939887360;70368744177664;0;136;4096;2;19052337486102528;34359738368;0;9799832789158199296;1125899906842624;288230376151711744;-156;0;2kr3r/ppq3p1/4ppNp/2Pn3P/8/6P1/PPP1QP2/1K1R3R b - - 1 21
566939887360;70368744177664;0;136;4096;2;19052337486102528;34359738368;0;1729382256910270464;1125899906842624;288230376151711744;167;0;2krr3/ppq3p1/4ppNp/2Pn3P/8/6P1/PPP1QP2/1K1R3R w - - 2 22
566939887360;70368744177664;0;136;67108864;2;19052337486102528;34359738368;0;1729382256910270464;1125899906842624;288230376151711744;-100;0;2krr3/ppq3p1/4ppNp/2Pn3P/2Q5/6P1/PPP2P2/1K1R3R b - - 3 22
566939887360;70368744177664;0;136;67108864;2;19052337486102528;34359738368;0;1729382256910270464;1125899906842624;144115188075855872;121;0;1k1rr3/ppq3p1/4ppNp/2Pn3P/2Q5/6P1/PPP2P2/1K1R3R w - - 4 23
566939887360;70368744177664;0;24;67108864;2;19052337486102528;34359738368;0;1729382256910270464;1125899906842624;144115188075855872;-108;0;1k1rr3/ppq3p1/4ppNp/2Pn3P/2Q5/6P1/PPP2P2/1K1RR3 b - - 5 23
566939887360;70368744177664;0;24;67108864;2;19052337486102528;34359738368;0;1441151880758558720;1125899906842624;144115188075855872;195;0;1kr1r3/ppq3p1/4ppNp/2Pn3P/2Q5/6P1/PPP2P2/1K1RR3 w - - 6 24
566973441280;70368744177664;0;24;67108864;2;19052337486102528;34359738368;0;1441151880758558720;1125899906842624;144115188075855872;-177;0;1kr1r3/ppq3p1/4ppNp/2Pn3P/1PQ5/6P1/P1P2P2/1K1RR3 b - - 0 24
566973441280;70368744177664;0;24;67108864;2;18770866804359168;34359738368;0;1441151880758558720;1125899906842624;144115188075855872;234;0;1kr1r3/1pq3p1/4ppNp/p1Pn3P/1PQ5/6P1/P1P2P2/1K1RR3 w - - 0 25
566973506560;70368744177664;0;24;67108864;2;18770866804359168;34359738368;0;1441151880758558720;1125899906842624;144115188075855872;-227;0;1kr1r3/1pq3p1/4ppNp/p1Pn3P/1PQ5/P5P1/2P2P2/1K1RR3 b - - 0 25
566973506560;70368744177664;0;24;67108864;2;18210115874193408;34359738368;0;1441151880758558720;1125899906842624;144115188075855872;298;0;1kr1r3/2q3p1/1p2ppNp/p1Pn3P/1PQ5/P5P1/2P2P2/1K1RR3 w - - 0 26
566973506560;70368744177664;0;17592186044424;67108864;2;18192523688148992;34359738368;0;1441151880758558720;1125899906842624;144115188075855872;10;1;1kr1r3/2q3p1/1p2RpNp/p1Pn3P/1PQ5/P5P1/2P2P2/1K1R4 b - - 0 26
566973506560;70368744177664;0;8;67108864;2;18192523688148992;34359738368;0;288247968337756160;1125899906842624;144115188075855872;-2;1;1kr5/2q3p1/1p2rpNp/p1Pn3P/1PQ5/P5P1/2P2P2/1K1R4 w - - 0 27
566973506560;70368744177664;0;34359738368;67108864;2;18192523688148992;0;0;288247968337756160;1125899906842624;144115188075855872;1;1;1kr5/2q3p1/1p2rpNp/p1PR3P/1PQ5/P5P1/2P2P2/1K6 b - - 0 27
566973506560;70368744177664;0;34359738368;67108864;2;18192523688148992;0;0;1152939096792891392;1125899906842624;144115188075855872;202;0;1k2r3/2q3p1/1p2rpNp/p1PR3P/1PQ5/P5P1/2P2P2/1K6 w - - 1 28
566973506560;536870912;0;34359738368;67108864;2;18192523688148992;0;0;1152939096792891392;1125899906842624;144115188075855872;-189;0;1k2r3/2q3p1/1p2rp1p/p1PR3P/1PQ2N2/P5P1/2P2P2/1K6 b - - 2 28
566973506560;536870912;0;34359738368;67108864;2;18192523688148992;0;0;1152921504606846992;1125899906842624;144115188075855872;255;0;1k2r3/2q3p1/1p3p1p/p1PR3P/1PQ2N2/P5P1/2P2P2/1K2r3 w - - 3 29
566973506560;536870912;0;34359738368;67108864;512;18192523688148992;0;0;1152921504606846992;1125899906842624;144115188075855872;-246;0;1k2r3/2q3p1/1p3p1p/p1PR3P/1PQ2N2/P5P1/1KP2P2/4r3 b - - 4 29
566939952128;536870912;0;34359738368;67108864;512;18192519426736128;0;0;1152921504606846992;1125899906842624;144115188075855872;287;0;1k2r3/2q3p1/1p3p1p/2PR3P/1pQ2N2/P5P1/1KP2P2/4r3 w - - 0 30
566939952128;536870912;0;34359738368;33554432;512;18192519393181696;0;0;1152921504606846992;1125899906842624;144115188075855872;-270;0;1k2r3/2q3p1/1p3p1p/2PR3P/1Q3N2/P5P1/1KP2P2/4r3 b - - 0 30
566939952128;536870912;0;34359738368;33554432;512;18192519393181696;0;0;1152921504875282432;1125899906842624;144115188075855872;325;0;1k2r3/2q3p1/1p3p1p/2PR3P/1Q2rN2/P5P1/1KP2P2/8 w - - 1 31
566939952128;536870912;0;34359738368;2199023255552;512;18190320369926144;0;0;1152921504875282432;1125899906842624;144115188075855872;-77;0;1k2r3/2q3p1/1Q3p1p/2PR3P/4rN2/P5P1/1KP2P2/8 b - - 0 31
566939952128;536870912;0;34359738368;0;512;18190320369926144;0;0;1152921504875282432;2199023255552;144115188075855872;91;0;1k2r3/6p1/1q3p1p/2PR3P/4rN2/P5P1/1KP2P2/8 w - - 0 32
2748783338496;536870912;0;34359738368;0;512;18190320369926144;0;0;1152921504875282432;0;144115188075855872;-72;0;1k2r3/6p1/1P3p1p/3R3P/4rN2/P5P1/1KP2P2/8 b - - 0 32
2748783338496;536870912;0;34359738368;0;512;18190320369926144;0;0;4503599895805952;0;144115188075855872;362;0;1k6/4r1p1/1P3p1p/3R3P/4rN2/P5P1/1KP2P2/8 w - - 1 33
2748783338496;536870912;0;34359738368;0;131072;18190320369926144;0;0;4503599895805952;0;144115188075855872;-265;0;1k6/4r1p1/1P3p1p/3R3P/4rN2/PK4P1/2P2P2/8 b - - 2 33
2748783338496;536870912;0;34359738368;0;131072;18190320369926144;0;0;4503599895805952;0;562949953421312;342;0;8/1k2r1p1/1P3p1p/3R3P/4rN2/PK4P1/2P2P2/8 w - - 3 34
2748783338496;536870912;0;8796093022208;0;131072;18190320369926144;0;0;4503599895805952;0;562949953421312;-330;0;8/1k2r1p1/1P1R1p1p/7P/4rN2/PK4P1/2P2P2/8 b - - 4 34
2748783338496;536870912;0;8796093022208;0;131072;18190320369926144;0;0;9007199523176448;0;562949953421312;553;0;8/1k3rp1/1P1R1p1p/7P/4rN2/PK4P1/2P2P2/8 w - - 5 35
2748850446336;536870912;0;8796093022208;0;131072;18190320369926144;0;0;9007199523176448;0;562949953421312;-441;0;8/1k3rp1/1P1R1p1p/7P/2P1rN2/PK4P1/5P2/8 b - - 0 35
2748850446336;536870912;0;8796093022208;0;131072;18190320369926144;0;0;13510798882111488;0;562949953421312;534;0;8/1k2rrp1/1P1R1p1p/7P/2P2N2/PK4P1/5P2/8 w - - 1 36
2765963206656;536870912;0;8796093022208;0;131072;18190320369926144;0;0;13510798882111488;0;562949953421312;-543;0;8/1k2rrp1/1P1R1p1p/2P4P/5N2/PK4P1/5P2/8 b - - 0 36
2765963206656;536870912;0;8796093022208;0;131072;18190320369926144;0;0;11258999068426240;0;562949953421312;870;0;8/1k1r1rp1/1P1R1p1p/2P4P/5N2/PK4P1/5P2/8 w - - 1 37
2765963206656;536870912;0;2251799813685248;0;131072;18190320369926144;0;0;9007199254740992;0;562949953421312;-532;0;8/1k1R1rp1/1P3p1p/2P4P/5N2/PK4P1/5P2/8 b - - 0 37
2765963206656;536870912;0;0;0;131072;18190320369926144;0;0;2251799813685248;0;562949953421312;555;0;8/1k1r2p1/1P3p1p/2P4P/5N2/PK4P1/5P2/8 w - - 0 38
2765963206656;536870912;0;0;0;67108864;18190320369926144;0;0;2251799813685248;0;562949953421312;-549;0;8/1k1r2p1/1P3p1p/2P4P/2K2N2/P5P1/5P2/8 b - - 1 38
2765963206656;536870912;0;0;0;67108864;18190320369926144;0;0;2251799813685248;0;4398046511104;626;0;8/3r2p1/1Pk2p1p/2P4P/2K2N2/P5P1/5P2/8 w - - 2 39
2765963206656;17592186044416;0;0;0;67108864;18190320369926144;0;0;2251799813685248;0;4398046511104;-466;0;8/3r2p1/1Pk1Np1p/2P4P/2K5/P5P1/5P2/8 b - - 3 39
2765963206656;17592186044416;0;0;0;67108864;18190320369926144;0;0;8;0;4398046511104;553;0;8/6p1/1Pk1Np1p/2P4P/2K5/P5P1/5P2/3r4 w - - 4 40
2765963206656;134217728;0;0;0;67108864;18190320369926144;0;0;8;0;4398046511104;-551;0;8/6p1/1Pk2p1p/2P4P/2KN4/P5P1/5P2/3r4 b - - 5 40
2765963206656;134217728;0;0;0;67108864;18190320369926144;0;0;8;0;562949953421312;571;0;8/1k4p1/1P3p1p/2P4P/2KN4/P5P1/5P2/3r4 w - - 6 41
2765979918336;134217728;0;0;0;67108864;18190320369926144;0;0;8;0;562949953421312;-576;0;8/1k4p1/1P3p1p/2P4P/P1KN4/6P1/5P2/3r4 b - - 0 41
2765979918336;134217728;0;0;0;67108864;18190320369926144;0;0;2048;0;562949953421312;674;0;8/1k4p1/1P3p1p/2P4P/P1KN4/6P1/3r1P2/8 w - - 1 42
